event_id,fight_id,fighter,w,str,td,sub,pass,weight_class,win_by,method,round,time,date,location,attendance,event_name,url
213,2044,Mike Swick,W,19,1,0,0,Welterweight,KO/TKO,Punch,2,1:20,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/1e2677e481a587fd
213,2044,DaMarques Johnson,L,17,2,0,1,Welterweight,KO/TKO,Punch,2,1:20,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/1e2677e481a587fd
213,2043,Nam Phan,W,129,0,0,0,Featherweight,S-DEC,,3,5:00,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/d2ea9181abacc2ee
213,2043,Cole Miller,L,143,0,0,0,Featherweight,S-DEC,,3,5:00,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/d2ea9181abacc2ee
213,2042,Phil Davis,W,4,0,0,0,Light Heavyweight,CNC,,1,1:28,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/7e27d9f37c217b63
213,2042,Wagner Prado,L,2,0,0,0,Light Heavyweight,CNC,,1,1:28,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/7e27d9f37c217b63
213,2041,Rani Yahya,W,3,1,1,1,Featherweight,SUB,North-South Choke,1,3:15,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/9a85303025a077b5
213,2041,Josh Grispi,L,6,0,0,0,Featherweight,SUB,North-South Choke,1,3:15,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/9a85303025a077b5
213,2040,Philip De Fries,W,35,2,1,1,Heavyweight,SUB,Other - Lock,2,4:16,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/758ec6b5d55c1b09
213,2040,Oli Thompson,L,18,0,0,0,Heavyweight,SUB,Other - Lock,2,4:16,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/758ec6b5d55c1b09
213,2039,Manvel Gamburyan,W,52,6,0,2,Featherweight,U-DEC,,3,5:00,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/3e6dfafb8aa780f9
213,2039,Michihiro Omigawa,L,41,0,0,0,Featherweight,U-DEC,,3,5:00,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/3e6dfafb8aa780f9
213,2038,John Moraga,W,34,0,0,0,Flyweight,KO/TKO,Elbow,1,3:46,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/08bd9e03c187f66b
213,2038,Ulysses Gomez,L,16,0,0,0,Flyweight,KO/TKO,Elbow,1,3:46,"August 04, 2012","Los Angeles, California, USA","16,080",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/08bd9e03c187f66b
212,2037,Renan Barao,W,85,0,0,0,Bantamweight,U-DEC,,5,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/50a381c1eb88dbb0
212,2037,Urijah Faber,L,60,0,0,0,Bantamweight,U-DEC,,5,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/50a381c1eb88dbb0
212,2036,Tim Boetsch,W,54,0,0,0,Middleweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b6620177ac975ff2
212,2036,Hector Lombard,L,26,2,0,0,Middleweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b6620177ac975ff2
212,2035,Cheick Kongo,W,38,0,0,0,Heavyweight,U-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/66785060ebaa2387
212,2035,Shawn Jordan,L,15,0,0,1,Heavyweight,U-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/66785060ebaa2387
212,2034,James Head,W,37,1,1,2,Welterweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/c330107229012260
212,2034,Brian Ebersole,L,35,1,0,2,Welterweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/c330107229012260
212,2033,Chris Clements,W,38,0,0,0,Welterweight,Overturned,,3,2:02,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ccacbe6a4c31cd45
212,2033,Matthew Riddle,L,28,5,1,4,Welterweight,Overturned,,3,2:02,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ccacbe6a4c31cd45
212,2032,Nick Ring,W,68,0,0,2,Middleweight,U-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/3c552514bb9b5c98
212,2032,Court McGee,L,108,0,0,0,Middleweight,U-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/3c552514bb9b5c98
212,2031,Roland Delorme,W,16,0,0,0,Bantamweight,Overturned,Punch,1,4:19,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/93ffadd9e41af797
212,2031,Francisco Rivera,L,52,0,0,0,Bantamweight,Overturned,Punch,1,4:19,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/93ffadd9e41af797
212,2030,Ryan Jimmo,W,2,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:07,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ec5e9ce2be2e1586
212,2030,Anthony Perosh,L,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:07,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ec5e9ce2be2e1586
212,2029,Bryan Caraway,W,11,3,1,5,Bantamweight,SUB,Rear Naked Choke,3,1:39,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/fa6775e369b9eec9
212,2029,Mitch Gagnon,L,27,1,0,0,Bantamweight,SUB,Rear Naked Choke,3,1:39,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/fa6775e369b9eec9
212,2028,Antonio Carvalho,W,10,0,0,0,Featherweight,KO/TKO,Punch,1,1:11,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/64fa0e558f5d1b24
212,2028,Daniel Pineda,L,7,0,0,0,Featherweight,KO/TKO,Punch,1,1:11,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/64fa0e558f5d1b24
212,2027,Anton Kuivanen,W,29,3,1,4,Lightweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b616ec23516b7244
212,2027,Mitch Clarke,L,6,3,1,1,Lightweight,S-DEC,,3,5:00,"July 21, 2012","Calgary, Alberta, Canada","16,089",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b616ec23516b7244
211,2026,Chris Weidman,W,28,2,2,5,Middleweight,KO/TKO,Elbow,2,1:37,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/8d2f3e0abb22689f
211,2026,Mark Munoz,L,0,0,0,0,Middleweight,KO/TKO,Elbow,2,1:37,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/8d2f3e0abb22689f
211,2025,James Te Huna,W,122,3,0,1,Light Heavyweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0d63a7d3e08df3db
211,2025,Joey Beltran,L,73,1,0,0,Light Heavyweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0d63a7d3e08df3db
211,2024,Aaron Simpson,W,48,6,0,3,Welterweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1eb7733d880a0b8f
211,2024,Kenny Robertson,L,29,0,0,0,Welterweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1eb7733d880a0b8f
211,2023,Francis Carmont,W,4,0,2,3,Middleweight,SUB,Rear Naked Choke,2,1:39,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d37660fceaa8125a
211,2023,Karlos Vemola,L,3,1,2,2,Middleweight,SUB,Rear Naked Choke,2,1:39,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d37660fceaa8125a
211,2022,TJ Dillashaw,W,3,2,1,2,Bantamweight,SUB,Rear Naked Choke,1,2:33,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/7287b029f4596be7
211,2022,Vaughan Lee,L,8,0,0,0,Bantamweight,SUB,Rear Naked Choke,1,2:33,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/7287b029f4596be7
211,2021,Rafael Dos Anjos,W,51,6,0,4,Lightweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/34e67c2b110f6b6a
211,2021,Anthony Njokuani,L,32,0,0,0,Lightweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/34e67c2b110f6b6a
211,2020,Alex Caceres,W,9,0,3,1,Bantamweight,SUB,Triangle Choke,2,1:27,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d6dcbf543d7e303d
211,2020,Damacio Page,L,7,2,0,1,Bantamweight,SUB,Triangle Choke,2,1:27,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d6dcbf543d7e303d
211,2019,Chris Cariaso,W,70,3,0,4,Flyweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1085f281dd966d96
211,2019,Josh Ferguson,L,20,1,0,2,Flyweight,U-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1085f281dd966d96
211,2018,Andrew Craig,W,23,0,0,1,Middleweight,KO/TKO,Kick,2,4:52,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0ae4889892f21738
211,2018,Rafael Natal,L,73,2,0,1,Middleweight,KO/TKO,Kick,2,4:52,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0ae4889892f21738
211,2017,Marcelo Guimaraes,W,63,0,0,0,Welterweight,S-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/831957c67bfc4486
211,2017,Dan Stittgen,L,49,1,0,0,Welterweight,S-DEC,,3,5:00,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/831957c67bfc4486
211,2016,Raphael Assuncao,W,39,0,0,0,Bantamweight,KO/TKO,Punch,2,0:25,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/a914df32b95a1abc
211,2016,Issei Tamura,L,5,0,0,0,Bantamweight,KO/TKO,Punch,2,0:25,"July 11, 2012","San Jose, California, USA","4,250",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/a914df32b95a1abc
210,2015,Anderson Silva,W,15,0,0,0,Middleweight,KO/TKO,Punch,2,1:55,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/83526f699d25e4e4
210,2015,Chael Sonnen,L,22,1,0,2,Middleweight,KO/TKO,Punch,2,1:55,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/83526f699d25e4e4
210,2014,Forrest Griffin,W,85,0,0,0,Light Heavyweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/cf04a408cedb37ff
210,2014,Tito Ortiz,L,49,3,0,1,Light Heavyweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/cf04a408cedb37ff
210,2013,Cung Le,W,55,2,0,1,Middleweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/64d4c58a37e1d29b
210,2013,Patrick Cote,L,51,0,0,0,Middleweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/64d4c58a37e1d29b
210,2012,Demian Maia,W,1,1,0,1,Welterweight,KO/TKO,,1,0:47,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/61cb2ca1469c83ba
210,2012,Dong Hyun Kim,L,8,0,0,0,Welterweight,KO/TKO,,1,0:47,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/61cb2ca1469c83ba
210,2011,Chad Mendes,W,8,0,0,0,Featherweight,KO/TKO,Punch,1,0:31,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/d1268ffa059f9d42
210,2011,Cody McKenzie,L,1,0,0,0,Featherweight,KO/TKO,Punch,1,0:31,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/d1268ffa059f9d42
210,2010,Mike Easton,W,46,1,0,0,Bantamweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/21751a3cc69e5aae
210,2010,Ivan Menjivar,L,40,0,0,0,Bantamweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/21751a3cc69e5aae
210,2009,Melvin Guillard,W,37,1,0,2,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/0c37ff69a00c0e74
210,2009,Fabricio Camoes,L,18,1,0,1,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/0c37ff69a00c0e74
210,2008,Khabib Nurmagomedov,W,25,0,0,0,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/ded18af0e4eae2f7
210,2008,Gleison Tibau,L,28,1,0,0,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/ded18af0e4eae2f7
210,2007,Costas Philippou,W,42,0,0,0,Middleweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/2f5e137118d57d0e
210,2007,Riki Fukuda,L,44,0,0,0,Middleweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/2f5e137118d57d0e
210,2006,Shane Roller,W,31,3,0,4,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/5c783d455daff573
210,2006,John Alessio,L,35,0,0,1,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/5c783d455daff573
210,2005,Rafaello Oliveira,W,29,4,5,4,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/8e7b1dfc608a2ef4
210,2005,Yoislandy Izquierdo,L,27,0,0,0,Lightweight,U-DEC,,3,5:00,"July 07, 2012","Las Vegas, Nevada, USA","15,104",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/8e7b1dfc608a2ef4
209,2004,Rich Franklin,W,122,1,0,1,Catch Weight,U-DEC,,5,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1b80d5696c2dc640
209,2004,Wanderlei Silva,L,58,0,0,0,Catch Weight,U-DEC,,5,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1b80d5696c2dc640
209,2003,Cezar Ferreira,W,42,0,0,0,Middleweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/9232fed045b1f4f9
209,2003,Sergio Moraes,L,38,0,0,0,Middleweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/9232fed045b1f4f9
209,2002,Rony Jason,W,36,0,0,0,Featherweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/366de1daf05a2b62
209,2002,Godofredo Pepey,L,32,0,1,0,Featherweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/366de1daf05a2b62
209,2001,Fabricio Werdum,W,31,0,0,0,Heavyweight,KO/TKO,Punch,1,2:28,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/0239f24134022656
209,2001,Mike Russow,L,3,0,0,0,Heavyweight,KO/TKO,Punch,1,2:28,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/0239f24134022656
209,2000,Hacran Dias,W,19,5,0,4,Featherweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f638f176dd1834c0
209,2000,Iuri Alcantara,L,19,0,1,1,Featherweight,U-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f638f176dd1834c0
209,1999,Rodrigo Damm,W,11,0,1,1,Featherweight,SUB,Rear Naked Choke,1,2:12,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1bfb8faa1edd3867
209,1999,Anistavio Medeiros,L,8,0,0,0,Featherweight,SUB,Rear Naked Choke,1,2:12,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1bfb8faa1edd3867
209,1998,Francisco Trinaldo,W,21,0,0,0,Middleweight,KO/TKO,Punches,1,4:21,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/c1bf9ca94c1f7f09
209,1998,Delson Heleno,L,3,0,0,0,Middleweight,KO/TKO,Punches,1,4:21,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/c1bf9ca94c1f7f09
209,1997,Hugo Viana,W,65,0,0,0,Featherweight,S-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/00c20fa576380ac8
209,1997,John Teixeira,L,52,1,0,0,Featherweight,S-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/00c20fa576380ac8
209,1996,Thiago Perpetuo,W,68,1,0,2,Middleweight,KO/TKO,Punch,3,0:41,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/cc3e0c5a0f868502
209,1996,Leonardo Mafra,L,33,0,1,0,Middleweight,KO/TKO,Punch,3,0:41,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/cc3e0c5a0f868502
209,1995,Marcos Vinicius,W,28,0,0,0,Featherweight,KO/TKO,Punches,3,1:04,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f269d25146eec937
209,1995,Wagner Campos,L,17,2,0,7,Featherweight,KO/TKO,Punches,3,1:04,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f269d25146eec937
209,1994,Felipe Arantes,W,38,2,0,0,Featherweight,S-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1c0bf66167c91e01
209,1994,Milton Vieira,L,30,1,0,3,Featherweight,S-DEC,,3,5:00,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil","16,643",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1c0bf66167c91e01
208,1993,Gray Maynard,W,49,1,1,0,Lightweight,S-DEC,,5,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/18efcec3c51750e9
208,1993,Clay Guida,L,45,0,0,1,Lightweight,S-DEC,,5,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/18efcec3c51750e9
208,1992,Sam Stout,W,64,4,0,1,Lightweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/756cae177016ebf1
208,1992,Spencer Fisher,L,65,0,0,0,Lightweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/756cae177016ebf1
208,1991,Brian Ebersole,W,39,2,0,0,Welterweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/69fd05c73b645a62
208,1991,TJ Waldburger,L,18,1,4,2,Welterweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/69fd05c73b645a62
208,1990,Cub Swanson,W,45,0,0,0,Featherweight,KO/TKO,Punch,2,4:14,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/40fa0bf9783cdc2e
208,1990,Ross Pearson,L,38,3,0,0,Featherweight,KO/TKO,Punch,2,4:14,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/40fa0bf9783cdc2e
208,1989,Ricardo Lamas,W,36,0,4,0,Featherweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/8a1678a54dc82206
208,1989,Hatsu Hioki,L,17,4,0,3,Featherweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/8a1678a54dc82206
208,1988,Ramsey Nijem,W,5,1,0,1,Lightweight,KO/TKO,Punch,1,2:29,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/00731068c3195f7f
208,1988,CJ Keith,L,5,0,0,2,Lightweight,KO/TKO,Punch,1,2:29,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/00731068c3195f7f
208,1987,Rick Story,W,51,5,0,3,Welterweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/2d3cbfb47faf717d
208,1987,Brock Jardine,L,18,0,0,0,Welterweight,U-DEC,,3,5:00,"June 22, 2012","Atlantic City, New Jersey, USA","4,652",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/2d3cbfb47faf717d
