fight_id,event_id,date,weight_class,winner,loser,win_by,method,round,time,time_format,title_fight,fight_of_night,performance_bonus,fight_name,referee,attendance,location,event_name,url
2077,216,2012-09-29,Lightweight,Matt Wiman,Paul Sass,SUB,Armbar,1,3:48,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Herb Dean,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/29cd6bee493a8662
2076,216,2012-09-29,Welterweight,John Hathaway,John Maguire,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Marc Goddard,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/91e4da6ecf28a7a3
2075,216,2012-09-29,Welterweight,Che Mills,Duane Ludwig,KO/TKO,,1,2:28,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/4c54ca018e70ed04
2074,216,2012-09-29,Light Heavyweight,Jimi Manuwa,Kyle Kingsbury,KO/TKO,,2,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Leon Roberts,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/26f876a7fb1020e1
2073,216,2012-09-29,Featherweight,Akira Corassani,Andy Ogle,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Marc Goddard,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/cc6934588298958e
2072,216,2012-09-29,Middleweight,Brad Tavares,Tom Watson,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Leon Roberts,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/e34d313fbe1c28f1
2071,216,2012-09-29,Catch Weight,Gunnar Nelson,DaMarques Johnson,SUB,Rear Naked Choke,1,3:34,3 Rnd (5-5-5),False,False,False,Catch Weight Bout,Herb Dean,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/ddf768753c8030c1
2070,216,2012-09-29,Featherweight,Robert Peralta,Jason Young,KO/TKO,Punch,1,0:23,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Marc Goddard,"7,241","Nottingham, England, United Kingdom",UFC on FUEL TV: Struve vs Miocic,http://www.ufcstats.com/fight-details/e0a69c1f4a019727
2069,215,2012-09-22,Light Heavyweight,Jon Jones,Vitor Belfort,SUB,Keylock,4,0:54,5 Rnd (5-5-5-5-5),True,False,False,UFC Light Heavyweight Title Bout,John McCarthy,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/8af511cc6e6a9678
2068,215,2012-09-22,Flyweight,Demetrious Johnson,Joseph Benavidez,S-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Flyweight Title Bout,Yves Lavigne,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/9890835f4c1c6b75
2067,215,2012-09-22,Middleweight,Michael Bisping,Brian Stann,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/c97d0a476c2e7cb5
2066,215,2012-09-22,Light Heavyweight,Matt Hamill,Roger Hollett,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Dan Miragliotta,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/304fc030ee6dd9ee
2065,215,2012-09-22,Featherweight,Cub Swanson,Charles Oliveira,KO/TKO,Punch,1,2:40,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/307b12b9f08a4cbf
2064,215,2012-09-22,Light Heavyweight,Vinny Magalhaes,Igor Pokrajac,SUB,Armbar,2,1:14,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,John McCarthy,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/3367081258d6ae12
2063,215,2012-09-22,Lightweight,TJ Grant,Evan Dunham,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Dan Miragliotta,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/5af6a54d7e0f2b7f
2062,215,2012-09-22,Welterweight,Sean Pierson,Lance Benoist,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Josh Rosenthal,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/de1124dba8c1a1b0
2061,215,2012-09-22,Featherweight,Marcus Brimage,Jimy Hettes,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/147e0b1c64cb7ef0
2060,215,2012-09-22,Welterweight,Seth Baczynski,Simeon Thoresen,KO/TKO,Punch,1,4:10,3 Rnd (5-5-5),False,False,False,Welterweight Bout,John McCarthy,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/aa1db19806dfd62e
2059,215,2012-09-22,Bantamweight,Mitch Gagnon,Walel Watson,SUB,Rear Naked Choke,1,1:09,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Josh Rosenthal,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/2aff05a835ed715e
2058,215,2012-09-22,Welterweight,Kyle Noke,Charlie Brenneman,KO/TKO,Punch,1,0:45,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Dan Miragliotta,"16,800","Toronto, Ontario, Canada",UFC 152: Jones vs Belfort,http://www.ufcstats.com/fight-details/87790788d1bb3b75
2057,214,2012-08-11,Lightweight,Benson Henderson,Frankie Edgar,S-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Lightweight Title Bout,Herb Dean,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/7ddf71a85fbb0e4c
2056,214,2012-08-11,Lightweight,Donald Cerrone,Melvin Guillard,KO/TKO,Kick,1,1:16,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Josh Rosenthal,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/7c07a71fa1882bf4
2055,214,2012-08-11,Middleweight,Jake Shields,Ed Herman,Overturned,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Adam Martinez,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/c47cf097227cc6a0
2054,214,2012-08-11,Middleweight,Yushin Okami,Buddy Roberts,KO/TKO,Punches,2,3:05,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/f0d5e2c27c9fd2c1
2053,214,2012-08-11,Featherweight,Max Holloway,Justin Lawrence,KO/TKO,Punch,2,4:49,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Josh Rosenthal,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/42f11b82d67585af
2052,214,2012-08-11,Featherweight,Dennis Bermudez,Tommy Hayden,SUB,Guillotine Choke,1,4:43,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Tom Johnson,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/0c58b5f37bfeb65a
2051,214,2012-08-11,Middleweight,Michael Kuiper,Jared Hamman,KO/TKO,Punch,2,2:16,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Adam Martinez,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/9360a34eb511a9b4
2050,214,2012-08-11,Bantamweight,Erik Perez,Ken Stone,KO/TKO,Punch,1,0:17,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Herb Dean,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/19da5aa17c896a1a
2049,214,2012-08-11,Bantamweight,Chico Camus,Dustin Pague,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Tom Johnson,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/be6d6abb11ef8297
2048,214,2012-08-11,Featherweight,Nik Lentz,Eiji Mitsuoka,KO/TKO,Punches,1,3:45,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Tim Mills,"13,027","Denver, Colorado, USA",UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/fight-details/4af9088a165c7751
2047,213,2012-08-04,Light Heavyweight,Mauricio Rua,Brandon Vera,KO/TKO,Punches,4,4:09,5 Rnd (5-5-5-5-5),False,False,False,Light Heavyweight Bout,Herb Dean,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/1cbffe3a467d0ded
2046,213,2012-08-04,Light Heavyweight,Lyoto Machida,Ryan Bader,KO/TKO,Punch,2,1:32,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,John McCarthy,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/957b7c74ce120a32
2045,213,2012-08-04,Lightweight,Joe Lauzon,Jamie Varner,SUB,Triangle Choke,3,2:44,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Luis Cobian,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/4c4e1f7521c27900
2044,213,2012-08-04,Welterweight,Mike Swick,DaMarques Johnson,KO/TKO,Punch,2,1:20,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Herb Dean,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/1e2677e481a587fd
2043,213,2012-08-04,Featherweight,Nam Phan,Cole Miller,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,John McCarthy,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/d2ea9181abacc2ee
2042,213,2012-08-04,Light Heavyweight,Phil Davis,Wagner Prado,CNC,,1,1:28,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Luis Cobian,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/7e27d9f37c217b63
2041,213,2012-08-04,Featherweight,Rani Yahya,Josh Grispi,SUB,North-South Choke,1,3:15,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Herb Dean,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/9a85303025a077b5
2040,213,2012-08-04,Heavyweight,Philip De Fries,Oli Thompson,SUB,Other - Lock,2,4:16,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,John McCarthy,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/758ec6b5d55c1b09
2039,213,2012-08-04,Featherweight,Manvel Gamburyan,Michihiro Omigawa,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Luis Cobian,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/3e6dfafb8aa780f9
2038,213,2012-08-04,Flyweight,John Moraga,Ulysses Gomez,KO/TKO,Elbow,1,3:46,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Herb Dean,"16,080","Los Angeles, California, USA",UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/fight-details/08bd9e03c187f66b
2037,212,2012-07-21,Bantamweight,Renan Barao,Urijah Faber,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),True,False,False,UFC Interim Bantamweight Title Bout,Mario Yamasaki,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/50a381c1eb88dbb0
2036,212,2012-07-21,Middleweight,Tim Boetsch,Hector Lombard,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b6620177ac975ff2
2035,212,2012-07-21,Heavyweight,Cheick Kongo,Shawn Jordan,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Yves Lavigne,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/66785060ebaa2387
2034,212,2012-07-21,Welterweight,James Head,Brian Ebersole,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Mario Yamasaki,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/c330107229012260
2033,212,2012-07-21,Welterweight,Chris Clements,Matthew Riddle,Overturned,,3,2:02,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Josh Rosenthal,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ccacbe6a4c31cd45
2032,212,2012-07-21,Middleweight,Nick Ring,Court McGee,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Yves Lavigne,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/3c552514bb9b5c98
2031,212,2012-07-21,Bantamweight,Roland Delorme,Francisco Rivera,Overturned,Punch,1,4:19,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Mario Yamasaki,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/93ffadd9e41af797
2030,212,2012-07-21,Light Heavyweight,Ryan Jimmo,Anthony Perosh,KO/TKO,Punch,1,0:07,3 Rnd (5-5-5),False,False,False,Light Heavyweight Bout,Josh Rosenthal,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/ec5e9ce2be2e1586
2029,212,2012-07-21,Bantamweight,Bryan Caraway,Mitch Gagnon,SUB,Rear Naked Choke,3,1:39,3 Rnd (5-5-5),False,True,False,Bantamweight Bout,Yves Lavigne,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/fa6775e369b9eec9
2028,212,2012-07-21,Featherweight,Antonio Carvalho,Daniel Pineda,KO/TKO,Punch,1,1:11,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Mario Yamasaki,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/64fa0e558f5d1b24
2027,212,2012-07-21,Lightweight,Anton Kuivanen,Mitch Clarke,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Josh Rosenthal,"16,089","Calgary, Alberta, Canada",UFC 149: Faber vs Barao,http://www.ufcstats.com/fight-details/b616ec23516b7244
2026,211,2012-07-11,Middleweight,Chris Weidman,Mark Munoz,KO/TKO,Elbow,2,1:37,5 Rnd (5-5-5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/8d2f3e0abb22689f
2025,211,2012-07-11,Light Heavyweight,James Te Huna,Joey Beltran,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Light Heavyweight Bout,Jason McCoy,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0d63a7d3e08df3db
2024,211,2012-07-11,Welterweight,Aaron Simpson,Kenny Robertson,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Marcos Rosales,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1eb7733d880a0b8f
2023,211,2012-07-11,Middleweight,Francis Carmont,Karlos Vemola,SUB,Rear Naked Choke,2,1:39,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d37660fceaa8125a
2022,211,2012-07-11,Bantamweight,TJ Dillashaw,Vaughan Lee,SUB,Rear Naked Choke,1,2:33,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Jason McCoy,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/7287b029f4596be7
2021,211,2012-07-11,Lightweight,Rafael Dos Anjos,Anthony Njokuani,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Marcos Rosales,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/34e67c2b110f6b6a
2020,211,2012-07-11,Bantamweight,Alex Caceres,Damacio Page,SUB,Triangle Choke,2,1:27,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Josh Rosenthal,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/d6dcbf543d7e303d
2019,211,2012-07-11,Flyweight,Chris Cariaso,Josh Ferguson,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Flyweight Bout,Jason McCoy,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/1085f281dd966d96
2018,211,2012-07-11,Middleweight,Andrew Craig,Rafael Natal,KO/TKO,Kick,2,4:52,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Marcos Rosales,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/0ae4889892f21738
2017,211,2012-07-11,Welterweight,Marcelo Guimaraes,Dan Stittgen,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Josh Rosenthal,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/831957c67bfc4486
2016,211,2012-07-11,Bantamweight,Raphael Assuncao,Issei Tamura,KO/TKO,Punch,2,0:25,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Jason McCoy,"4,250","San Jose, California, USA",UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/fight-details/a914df32b95a1abc
2015,210,2012-07-07,Middleweight,Anderson Silva,Chael Sonnen,KO/TKO,Punch,2,1:55,5 Rnd (5-5-5-5-5),True,False,False,UFC Middleweight Title Bout,Yves Lavigne,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/83526f699d25e4e4
2014,210,2012-07-07,Light Heavyweight,Forrest Griffin,Tito Ortiz,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Light Heavyweight Bout,Steve Mazzagatti,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/cf04a408cedb37ff
2013,210,2012-07-07,Middleweight,Cung Le,Patrick Cote,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Josh Rosenthal,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/64d4c58a37e1d29b
2012,210,2012-07-07,Welterweight,Demian Maia,Dong Hyun Kim,KO/TKO,,1,0:47,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Mario Yamasaki,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/61cb2ca1469c83ba
2011,210,2012-07-07,Featherweight,Chad Mendes,Cody McKenzie,KO/TKO,Punch,1,0:31,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Steve Mazzagatti,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/d1268ffa059f9d42
2010,210,2012-07-07,Bantamweight,Mike Easton,Ivan Menjivar,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Bantamweight Bout,Josh Rosenthal,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/21751a3cc69e5aae
2009,210,2012-07-07,Lightweight,Melvin Guillard,Fabricio Camoes,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Yves Lavigne,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/0c37ff69a00c0e74
2008,210,2012-07-07,Lightweight,Khabib Nurmagomedov,Gleison Tibau,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Mario Yamasaki,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/ded18af0e4eae2f7
2007,210,2012-07-07,Middleweight,Costas Philippou,Riki Fukuda,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Steve Mazzagatti,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/2f5e137118d57d0e
2006,210,2012-07-07,Lightweight,Shane Roller,John Alessio,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Josh Rosenthal,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/5c783d455daff573
2005,210,2012-07-07,Lightweight,Rafaello Oliveira,Yoislandy Izquierdo,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Lightweight Bout,Mario Yamasaki,"15,104","Las Vegas, Nevada, USA",UFC 148: Silva vs Sonnen 2,http://www.ufcstats.com/fight-details/8e7b1dfc608a2ef4
2004,209,2012-06-23,Catch Weight,Rich Franklin,Wanderlei Silva,U-DEC,,5,5:00,5 Rnd (5-5-5-5-5),False,True,False,Catch Weight Bout,Mario Yamasaki,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1b80d5696c2dc640
2003,209,2012-06-23,Middleweight,Cezar Ferreira,Sergio Moraes,U-DEC,,3,5:00,3 Rnd + OT (5-5-5-5),True,False,False,Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,Herb Dean,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/9232fed045b1f4f9
2002,209,2012-06-23,Featherweight,Rony Jason,Godofredo Pepey,U-DEC,,3,5:00,3 Rnd + OT (5-5-5-5),True,False,False,Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,Marc Goddard,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/366de1daf05a2b62
2001,209,2012-06-23,Heavyweight,Fabricio Werdum,Mike Russow,KO/TKO,Punch,1,2:28,3 Rnd (5-5-5),False,False,False,Heavyweight Bout,Herb Dean,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/0239f24134022656
2000,209,2012-06-23,Featherweight,Hacran Dias,Iuri Alcantara,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Marc Goddard,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f638f176dd1834c0
1999,209,2012-06-23,Featherweight,Rodrigo Damm,Anistavio Medeiros,SUB,Rear Naked Choke,1,2:12,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Mario Yamasaki,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1bfb8faa1edd3867
1998,209,2012-06-23,Middleweight,Francisco Trinaldo,Delson Heleno,KO/TKO,Punches,1,4:21,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Herb Dean,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/c1bf9ca94c1f7f09
1997,209,2012-06-23,Featherweight,Hugo Viana,John Teixeira,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Marc Goddard,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/00c20fa576380ac8
1996,209,2012-06-23,Middleweight,Thiago Perpetuo,Leonardo Mafra,KO/TKO,Punch,3,0:41,3 Rnd (5-5-5),False,False,False,Middleweight Bout,Mario Yamasaki,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/cc3e0c5a0f868502
1995,209,2012-06-23,Featherweight,Marcos Vinicius,Wagner Campos,KO/TKO,Punches,3,1:04,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Herb Dean,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/f269d25146eec937
1994,209,2012-06-23,Featherweight,Felipe Arantes,Milton Vieira,S-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Marc Goddard,"16,643","Belo Horizonte, Minas Gerais, Brazil",UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/fight-details/1c0bf66167c91e01
1993,208,2012-06-22,Lightweight,Gray Maynard,Clay Guida,S-DEC,,5,5:00,5 Rnd (5-5-5-5-5),False,False,False,Lightweight Bout,Dan Miragliotta,"4,652","Atlantic City, New Jersey, USA",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/18efcec3c51750e9
1992,208,2012-06-22,Lightweight,Sam Stout,Spencer Fisher,U-DEC,,3,5:00,3 Rnd (5-5-5),False,True,False,Lightweight Bout,Kevin Mulhall,"4,652","Atlantic City, New Jersey, USA",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/756cae177016ebf1
1991,208,2012-06-22,Welterweight,Brian Ebersole,TJ Waldburger,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Welterweight Bout,Kevin Mulhall,"4,652","Atlantic City, New Jersey, USA",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/69fd05c73b645a62
1990,208,2012-06-22,Featherweight,Cub Swanson,Ross Pearson,KO/TKO,Punch,2,4:14,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"4,652","Atlantic City, New Jersey, USA",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/40fa0bf9783cdc2e
1989,208,2012-06-22,Featherweight,Ricardo Lamas,Hatsu Hioki,U-DEC,,3,5:00,3 Rnd (5-5-5),False,False,False,Featherweight Bout,Yves Lavigne,"4,652","Atlantic City, New Jersey, USA",UFC on FX: Maynard vs Guida,http://www.ufcstats.com/fight-details/8a1678a54dc82206
